,open,high,low,close,volume,value,middle
2023-05-08 09:00:00,38152000,38369000,36822000,37255000,5517.375187,2.07034E+11,37595500
2023-05-09 09:00:00,37260000,37544000,36822000,37150000,3678.21436,1.366E+11,37183000
2023-05-10 09:00:00,37150000,37995000,36580000,37071000,4525.28288,1.68854E+11,37287500
2023-05-11 09:00:00,37072000,37232000,36260000,36411000,3570.391377,1.31341E+11,36746000
2023-05-12 09:00:00,36413000,36554000,35262000,36341000,5478.839683,1.96578E+11,35908000
2023-05-13 09:00:00,36341000,36662000,36143000,36374000,1868.095465,67979133829,36402500
2023-05-14 09:00:00,36382000,36800000,36193000,36415000,1639.208331,59726505226,36496500
2023-05-15 09:00:00,36420000,37200000,36204000,36632000,2671.265833,98300162815,36702000
2023-05-16 09:00:00,36642000,36795000,36335000,36421000,2091.338965,76375961495,36565000
2023-05-17 09:00:00,36419000,36835000,35938000,36700000,3207.189783,1.16588E+11,36386500
2023-05-18 09:00:00,36706000,36920000,35800000,36240000,3396.670938,1.23989E+11,36360000
2023-05-19 09:00:00,36240000,36486000,35950000,36156000,2587.514507,93622400558,36218000
2023-05-20 09:00:00,36156000,36475000,36119000,36385000,1174.320819,42561799025,36297000
2023-05-21 09:00:00,36404000,36618000,36048000,36051000,1573.059469,57153092942,36333000
2023-05-22 09:00:00,36057000,36200000,35709000,35947000,2597.921922,93326194209,35954500
2023-05-23 09:00:00,35947000,36660000,35841000,36381000,2510.275788,91284785438,36250500
2023-05-24 09:00:00,36382000,36430000,35144000,35452000,4471.519601,1.59941E+11,35787000
2023-05-25 09:00:00,35465000,35670000,35000000,35547000,3394.737419,1.19701E+11,35335000
2023-05-26 09:00:00,35550000,36110000,35284000,35771000,2369.161622,84409771662,35697000
2023-05-27 09:00:00,35786000,35900000,35588000,35824000,1922.454836,68717026294,35744000
2023-05-28 09:00:00,35824000,37532000,35788000,37350000,3852.977529,1.40995E+11,36660000
2023-05-29 09:00:00,37360000,37883000,36802000,36992000,4032.112929,1.50323E+11,37342500
2023-05-30 09:00:00,36992000,37402000,36821000,36914000,3280.205365,1.21697E+11,37111500
2023-05-31 09:00:00,36923000,37043000,36059000,36391000,3833.617703,1.39599E+11,36551000
2023-06-01 09:00:00,36391000,36509000,35715000,35823000,3403.840081,1.22585E+11,36112000
2023-06-02 09:00:00,35823000,36150000,35470000,36089000,3129.382447,1.12363E+11,35810000
2023-06-03 09:00:00,36089000,36102000,35801000,35888000,1925.565561,69221217633,35951500
2023-06-04 09:00:00,35888000,36146000,35820000,35865000,1679.790548,60341276257,35983000
2023-06-05 09:00:00,35894000,35896000,33825000,34298000,6815.063125,2.37454E+11,34860500
2023-06-06 09:00:00,34299000,35993000,33580000,35852000,5402.995691,1.86634E+11,34786500
2023-06-07 09:00:00,35855000,35993000,34797000,34952000,4520.05491,1.59665E+11,35395000
2023-06-08 09:00:00,34953000,35416000,34802000,34996000,2370.319951,83003582915,35109000
2023-06-09 09:00:00,34996000,35161000,34802000,34865000,2335.692703,81645858995,34981500
2023-06-10 09:00:00,34865000,34914000,33842000,34372000,6040.928715,2.06801E+11,34378000
2023-06-11 09:00:00,34370000,34639000,34016000,34345000,1754.273109,60157124443,34327500
2023-06-12 09:00:00,34345000,34480000,33950000,34059000,2362.404561,80694211076,34215000
2023-06-13 09:00:00,34059000,34479000,33808000,33913000,3607.818513,1.23075E+11,34143500
2023-06-14 09:00:00,33913000,34119000,32779000,33007000,4128.490874,1.38289E+11,33449000
2023-06-15 09:00:00,33007000,33618000,32510000,33449000,3841.664425,1.26536E+11,33064000
2023-06-16 09:00:00,33449000,34758000,33121000,34501000,3402.645026,1.15189E+11,33939500
2023-06-17 09:00:00,34515000,35080000,34320000,34780000,2597.636499,90252767869,34700000
2023-06-18 09:00:00,34780000,34942000,34463000,34466000,1583.139651,54970891902,34702500
2023-06-19 09:00:00,34466000,35375000,34455000,35092000,2502.201132,87104793340,34915000
2023-06-20 09:00:00,35095000,37100000,35000000,36946000,5488.63849,1.97248E+11,36050000
2023-06-21 09:00:00,36955000,40100000,36870000,39135000,10873.3844,4.18735E+11,38485000
2023-06-22 09:00:00,39135000,39861000,38901000,39125000,6599.230546,2.59991E+11,39381000
2023-06-23 09:00:00,39125000,41388000,39111000,40651000,8004.819339,3.22774E+11,40249500
2023-06-24 09:00:00,40651000,40931000,40383000,40659000,3933.825602,1.60035E+11,40657000
2023-06-25 09:00:00,40659000,41399000,40197000,40352000,4478.466286,1.82727E+11,40798000
2023-06-26 09:00:00,40352000,40599000,39555000,40077000,4959.92503,1.98613E+11,40077000
2023-06-27 09:00:00,40094000,40950000,39963000,40585000,4130.902659,1.66867E+11,40456500
2023-06-28 09:00:00,40587000,40629000,39966000,40020000,2988.757824,1.20211E+11,40297500
2023-06-29 09:00:00,40017000,41048000,39997000,40583000,3490.488265,1.41777E+11,40522500
2023-06-30 09:00:00,40583000,41569000,39500000,40547000,8585.543862,3.48869E+11,40534500
2023-07-01 09:00:00,40547000,40877000,40391000,40691000,2709.937088,1.10149E+11,40634000
2023-07-02 09:00:00,40712000,40875000,40250000,40652000,2235.268698,90738583549,40562500
2023-07-03 09:00:00,40652000,41377000,40470000,41200000,3276.857913,1.33827E+11,40923500
2023-07-04 09:00:00,41200000,41388000,40540000,40610000,3230.332134,1.32297E+11,40964000
2023-07-05 09:00:00,40610000,40775000,39801000,40385000,3595.751886,1.44846E+11,40288000
2023-07-06 09:00:00,40385000,41500000,39838000,39860000,5759.5913,2.33755E+11,40669000
2023-07-07 09:00:00,39864000,40330000,39676000,40240000,2687.615798,1.07607E+11,40003000
2023-07-08 09:00:00,40241000,40253000,39920000,40153000,1299.849637,52108582786,40086500
2023-07-09 09:00:00,40154000,40302000,39770000,39832000,1485.270126,59452578236,40036000
2023-07-10 09:00:00,39839000,40784000,39666000,40050000,2829.62291,1.13229E+11,40225000
2023-07-11 09:00:00,40060000,40387000,39946000,40117000,2541.057294,1.01896E+11,40166500
2023-07-12 09:00:00,40117000,40600000,39751000,39804000,3241.640081,1.30055E+11,40175500
2023-07-13 09:00:00,39803000,40456000,39356000,40112000,7976.011394,3.17548E+11,39906000
2023-07-14 09:00:00,40101000,40220000,38710000,39092000,5755.461237,2.28311E+11,39465000
2023-07-15 09:00:00,39092000,39144000,38786000,38889000,2903.658013,1.12934E+11,38965000
2023-07-16 09:00:00,38889000,39153000,38687000,38933000,2022.773684,78716573653,38920000
2023-07-17 09:00:00,38946000,39022000,38350000,38742000,2582.395505,1.002E+11,38686000
2023-07-18 09:00:00,38761000,38828000,38098000,38401000,2601.55599,99975576153,38463000
2023-07-19 09:00:00,38402000,38850000,38300000,38323000,2432.746782,93724792758,38575000
2023-07-20 09:00:00,38322000,39100000,38316000,38567000,3246.540523,1.25557E+11,38708000
2023-07-21 09:00:00,38567000,38908000,38530000,38829000,2103.139412,81362364430,38719000
2023-07-22 09:00:00,38838000,38934000,38600000,38776000,1447.078391,56067219917,38767000
2023-07-23 09:00:00,38759000,39220000,38625000,38945000,2211.149273,85916107564,38922500
2023-07-24 09:00:00,38944000,39019000,37700000,37892000,4398.31412,1.68113E+11,38359500
2023-07-25 09:00:00,37892000,38116000,37626000,37910000,2433.922188,92057859896,37871000
2023-07-26 09:00:00,37910000,38300000,37700000,37918000,2477.262893,93970927660,38000000
2023-07-27 09:00:00,37918000,38299000,37841000,37874000,3271.726557,1.24634E+11,38070000
2023-07-28 09:00:00,37877000,38200000,37704000,37932000,2964.594742,1.12304E+11,37952000
2023-07-29 09:00:00,37932000,38052000,37879000,37901000,1180.678133,44801815216,37965500
2023-07-30 09:00:00,37901000,38150000,37762000,37850000,2378.176619,90157027232,37956000
2023-07-31 09:00:00,37850000,38139000,37805000,37929000,2383.010126,90563421409,37972000
2023-08-01 09:00:00,37928000,38684000,37510000,38642000,3035.900693,1.14971E+11,38097000
2023-08-02 09:00:00,38642000,39131000,38142000,38358000,3344.799977,1.29357E+11,38636500
2023-08-03 09:00:00,38358000,38800000,38215000,38436000,2032.7357,78153136650,38507500
2023-08-04 09:00:00,38436000,38715000,38250000,38492000,2256.946674,87010045474,38482500
2023-08-05 09:00:00,38493000,38590000,38341000,38474000,2113.696775,81362884396,38465500
2023-08-06 09:00:00,38476000,38788000,38432000,38605000,3520.869684,1.35926E+11,38610000
2023-08-07 09:00:00,38605000,38809000,38081000,38622000,7095.416315,2.7316E+11,38445000
2023-08-08 09:00:00,38622000,39580000,38570000,39437000,3956.683155,1.54368E+11,39075000
2023-08-09 09:00:00,39437000,39850000,39076000,39209000,3299.568675,1.30305E+11,39463000
2023-08-10 09:00:00,39209000,39397000,39010000,39119000,2713.945532,1.06359E+11,39203500
2023-08-11 09:00:00,39119000,39410000,39050000,39233000,1877.912104,73582617605,39230000
2023-08-12 09:00:00,39233000,39316000,39099000,39283000,1450.679978,56930932272,39207500
2023-08-13 09:00:00,39283000,39330000,39101000,39118000,1323.873086,51963334856,39215500
2023-08-14 09:00:00,39118000,39640000,38895000,39288000,2247.998748,88257787754,39267500
2023-08-15 09:00:00,39288000,39668000,39275000,39404000,3383.235842,1.33573E+11,39471500
2023-08-16 09:00:00,39404000,39600000,39001000,39001000,4144.931326,1.63197E+11,39300500
2023-08-17 09:00:00,39001000,39092000,36261000,36588000,9224.234795,3.47989E+11,37676500
2023-08-18 09:00:00,36588000,36848000,35384000,35890000,9256.752346,3.34395E+11,36116000
2023-08-19 09:00:00,35899000,36240000,35587000,36056000,2670.316058,95846647159,35913500
2023-08-20 09:00:00,36071000,36225000,35754000,35949000,1654.936938,59546393016,35989500
2023-08-21 09:00:00,35946000,35967000,35500000,35769000,2142.999606,76516804611,35733500
2023-08-22 09:00:00,35769000,35877000,35150000,35684000,2434.37426,86694305846,35513500
2023-08-23 09:00:00,35686000,36350000,35320000,35941000,2242.666454,80152294407,35835000
2023-08-24 09:00:00,35941000,36056000,35330000,35635000,1899.019937,67798438137,35693000
2023-08-25 09:00:00,35646000,35797000,35200000,35479000,2117.114615,75050156287,35498500
2023-08-26 09:00:00,35479000,35564000,35385000,35398000,672.2723791,23834379919,35474500
2023-08-27 09:00:00,35400000,35553000,35374000,35402000,845.2534645,29946645613,35463500
2023-08-28 09:00:00,35400000,35544000,35050000,35335000,1815.490578,64012919015,35297000
2023-08-29 09:00:00,35335000,37932000,35138000,37445000,6996.579278,2.5711E+11,36535000
2023-08-30 09:00:00,37441000,37568000,36760000,37109000,4503.918254,1.67177E+11,37164000
2023-08-31 09:00:00,37110000,37500000,35400000,35502000,5086.618688,1.86018E+11,36450000
2023-09-01 09:00:00,35502000,35695000,35000000,35350000,5520.94616,1.95426E+11,35347500
2023-09-02 09:00:00,35350000,35570000,35006000,35204000,6333.543065,2.23347E+11,35288000
2023-09-03 09:00:00,35204000,35444000,35105000,35308000,2810.799368,99038833088,35274500
2023-09-04 09:00:00,35312000,35350000,34863000,35011000,3280.507677,1.15261E+11,35106500
2023-09-05 09:00:00,35035000,35207000,34791000,35056000,3025.893623,1.05914E+11,34999000
2023-09-06 09:00:00,35054000,35310000,34730000,35029000,2111.499814,73930132719,35020000
2023-09-07 09:00:00,35025000,35864000,34903000,35615000,1985.800076,70004865290,35383500
2023-09-08 09:00:00,35644000,35823000,35020000,35295000,2600.367182,92224176187,35421500
2023-09-09 09:00:00,35295000,35314000,35150000,35280000,1238.278634,43632447690,35232000
2023-09-10 09:00:00,35280000,35450000,35030000,35196000,1767.332687,62283181152,35240000
2023-09-11 09:00:00,35196000,35256000,34100000,34327000,3912.709301,1.35719E+11,34678000
2023-09-12 09:00:00,34330000,35861000,34286000,35077000,4685.113669,1.64963E+11,35073500
2023-09-13 09:00:00,35076000,35749000,35000000,35497000,3451.70003,1.22085E+11,35374500
2023-09-14 09:00:00,35499000,36310000,35408000,35889000,3742.612355,1.34019E+11,35859000
2023-09-15 09:00:00,35872000,36193000,35547000,35928000,3336.887555,1.19727E+11,35870000
2023-09-16 09:00:00,35907000,36051000,35800000,35938000,2192.885125,78755069543,35925500
2023-09-17 09:00:00,35939000,35996000,35650000,35758000,2014.744093,72102028929,35823000
2023-09-18 09:00:00,35758000,36801000,35658000,36000000,3943.41751,1.42795E+11,36229500
2023-09-19 09:00:00,36000000,36820000,35750000,36500000,3097.748505,1.12444E+11,36285000
2023-09-20 09:00:00,36509000,36743000,36150000,36501000,2853.881703,1.04079E+11,36446500
2023-09-21 09:00:00,36502000,36659000,35818000,36012000,3438.838699,1.24717E+11,36238500
2023-09-22 09:00:00,35989000,36129000,35900000,35952000,2075.654597,74758845754,36014500
2023-09-23 09:00:00,35964000,36019000,35901000,35960000,999.5539958,35937760416,35960000
2023-09-24 09:00:00,35951000,36100000,35500000,35534000,1635.89364,58720732365,35800000
2023-09-25 09:00:00,35530000,35701000,35176000,35491000,2877.482697,1.0182E+11,35438500
2023-09-26 09:00:00,35497000,35805000,35428000,35566000,2209.875078,78730861955,35616500
2023-09-27 09:00:00,35566000,36485000,35560000,35982000,3281.146517,1.18005E+11,36022500
2023-09-28 09:00:00,35979000,36999000,35933000,36596000,2834.062676,1.03097E+11,36466000
2023-09-29 09:00:00,36596000,36868000,36260000,36444000,1841.587064,67355567372,36564000
2023-09-30 09:00:00,36444000,36740000,36404000,36600000,1372.416153,50218206635,36572000
2023-10-01 09:00:00,36614000,37817000,36555000,37789000,2733.222524,1.01274E+11,37186000
2023-10-02 09:00:00,37788000,38720000,37200000,37424000,4894.786344,1.86314E+11,37960000
2023-10-03 09:00:00,37424000,37791000,37012000,37197000,2600.082357,97326904657,37401500
2023-10-04 09:00:00,37198000,37740000,37036000,37595000,2387.111967,89233400444,37388000
2023-10-05 09:00:00,37592000,38096000,37240000,37258000,2329.615625,87537921532,37668000
2023-10-06 09:00:00,37258000,38124000,37050000,37798000,2400.327927,90184643588,37587000
2023-10-07 09:00:00,37798000,37997000,37725000,37902000,1006.087642,38115140032,37861000
2023-10-08 09:00:00,37902000,38109000,37587000,37929000,1880.642389,71305648927,37848000
2023-10-09 09:00:00,37929000,38047000,37237000,37595000,3186.875405,1.19979E+11,37642000
2023-10-10 09:00:00,37595000,37810000,37262000,37336000,2088.596467,78432728980,37536000
2023-10-11 09:00:00,37323000,37403000,36291000,36671000,3302.248165,1.21704E+11,36847000
2023-10-12 09:00:00,36671000,36880000,36408000,36750000,1763.265496,64503382511,36644000
2023-10-13 09:00:00,36750000,37193000,36724000,36968000,1756.990238,64841512795,36958500
2023-10-14 09:00:00,36968000,37156000,36700000,36790000,1222.065339,45151269086,36928000
2023-10-15 09:00:00,36790000,37189000,36659000,37086000,1648.56771,60732500501,36924000
2023-10-16 09:00:00,37087000,40700000,37000000,38697000,9125.609525,3.51914E+11,38850000
2023-10-17 09:00:00,38686000,38947000,38156000,38652000,3189.767738,1.23062E+11,38551500
2023-10-18 09:00:00,38652000,39380000,38479000,38710000,2698.75413,1.04731E+11,38929500
2023-10-19 09:00:00,38672000,39250000,38550000,39000000,4211.270405,1.63822E+11,38900000
2023-10-20 09:00:00,39000000,40700000,38820000,40250000,6455.833764,2.57643E+11,39760000
2023-10-21 09:00:00,40250000,40745000,39975000,40400000,2554.628071,1.03001E+11,40360000
2023-10-22 09:00:00,40406000,40736000,40117000,40354000,2733.238762,1.10398E+11,40426500
2023-10-23 09:00:00,40354000,45165000,40307000,44179000,11111.9164,4.70737E+11,42736000
2023-10-24 09:00:00,44179000,47459000,43820000,45599000,17112.17695,7.83557E+11,45639500
2023-10-25 09:00:00,45593000,47355000,45556000,46484000,7593.968957,3.52246E+11,46455500
2023-10-26 09:00:00,46485000,47093000,45631000,46141000,6702.742051,3.10797E+11,46362000
2023-10-27 09:00:00,46140000,46205000,45450000,45980000,3075.957921,1.41262E+11,45827500
2023-10-28 09:00:00,45980000,46780000,45955000,46314000,2191.556821,1.01584E+11,46367500
2023-10-29 09:00:00,46316000,47028000,46285000,46825000,2408.995269,1.12428E+11,46656500
2023-10-30 09:00:00,46825000,47215000,46417000,46732000,4138.817268,1.93673E+11,46816000
2023-10-31 09:00:00,46734000,47050000,46302000,47030000,4120.385152,1.92295E+11,46676000
2023-11-01 09:00:00,47030000,48165000,46720000,48079000,6327.331741,2.99411E+11,47442500
2023-11-02 09:00:00,48100000,48661000,46732000,47516000,5972.070398,2.85476E+11,47696500
2023-11-03 09:00:00,47524000,47524000,46203000,46676000,4936.170641,2.30048E+11,46863500
2023-11-04 09:00:00,46675000,47246000,46473000,47050000,2806.918565,1.31308E+11,46859500
2023-11-05 09:00:00,47052000,47500000,46670000,47056000,3392.839982,1.59998E+11,47085000
2023-11-06 09:00:00,47056000,47197000,46471000,46781000,3504.697103,1.64129E+11,46834000
2023-11-07 09:00:00,46781000,47696000,46300000,47301000,3939.251671,1.84409E+11,46998000
2023-11-08 09:00:00,47301000,47900000,46927000,47458000,2949.257789,1.39386E+11,47413500
2023-11-09 09:00:00,47457000,50278000,47401000,49400000,11141.96101,5.46011E+11,48839500
2023-11-10 09:00:00,49400000,50215000,48759000,50030000,6043.143625,2.99709E+11,49487000
2023-11-11 09:00:00,50030000,50100000,49230000,49629000,3533.856386,1.75349E+11,49665000
2023-11-12 09:00:00,49629000,49929000,49141000,49418000,3274.753479,1.61935E+11,49535000
2023-11-13 09:00:00,49418000,49803000,49000000,49154000,3616.168479,1.78811E+11,49401500
2023-11-14 09:00:00,49151000,49633000,47524000,47969000,5902.6341,2.88081E+11,48578500
2023-11-15 09:00:00,47969000,50552000,47018000,50457000,6306.637528,3.06666E+11,48785000
2023-11-16 09:00:00,50463000,50652000,48115000,48868000,5432.889659,2.6915E+11,49383500
2023-11-17 09:00:00,48878000,49501000,48552000,49390000,3480.161454,1.70568E+11,49026500
2023-11-18 09:00:00,49390000,49507000,48862000,49165000,1849.641179,90867746692,49184500
2023-11-19 09:00:00,49190000,49999000,49000000,49800000,2013.898965,99286328889,49499500
2023-11-20 09:00:00,49800000,50305000,49283000,50170000,3173.091868,1.58066E+11,49794000
2023-11-21 09:00:00,50170000,50389000,48510000,48510000,5154.074949,2.55668E+11,49449500
2023-11-22 09:00:00,48521000,50499000,48391000,50042000,4203.05718,2.07586E+11,49445000
2023-11-23 09:00:00,50050000,50253000,49500000,49929000,2375.370979,1.18658E+11,49876500
2023-11-24 09:00:00,49936000,51323000,49888000,50601000,3684.131036,1.86303E+11,50605500
2023-11-25 09:00:00,50606000,50802000,50307000,50533000,1735.641591,87821072936,50554500
2023-11-26 09:00:00,50533000,50610000,50019000,50210000,1931.407296,97182147446,50314500
2023-11-27 09:00:00,50210000,50446000,49500000,50275000,2967.234132,1.48204E+11,49973000
2023-11-28 09:00:00,50274000,51095000,49550000,50576000,3070.185803,1.54385E+11,50322500
2023-11-29 09:00:00,50576000,51250000,50419000,50720000,2831.02552,1.43915E+11,50834500
2023-11-30 09:00:00,50720000,50963000,50445000,50586000,2773.480739,1.40499E+11,50704000
2023-12-01 09:00:00,50601000,52000000,50500000,51709000,4022.039333,2.06685E+11,51250000
2023-12-02 09:00:00,51710000,52833000,51645000,52603000,2689.116908,1.39928E+11,52239000
2023-12-03 09:00:00,52615000,53864000,52531000,53700000,3551.854502,1.8842E+11,53197500
2023-12-04 09:00:00,53761000,57337000,53690000,56920000,11395.02752,6.34928E+11,55513500
2023-12-05 09:00:00,56922000,60769000,56000000,60227000,9996.252712,5.80788E+11,58384500
2023-12-06 09:00:00,60230000,61312000,59572000,60314000,8840.70991,5.3364E+11,60442000
2023-12-07 09:00:00,60295000,60958000,58555000,59250000,8318.924757,4.96929E+11,59756500
2023-12-08 09:00:00,59237000,60753000,58750000,60142000,5252.133202,3.12889E+11,59751500
2023-12-09 09:00:00,60148000,60395000,59680000,60082000,3528.907593,2.12176E+11,60037500
2023-12-10 09:00:00,60082000,60277000,59563000,59835000,2575.294711,1.54504E+11,59920000
2023-12-11 09:00:00,59834000,59918000,55460000,56950000,11981.70049,6.90921E+11,57689000
2023-12-12 09:00:00,56950000,58780000,56654000,57605000,8005.13993,4.61429E+11,57717000
2023-12-13 09:00:00,57605000,59924000,56500000,59056000,5623.204158,3.26098E+11,58212000
2023-12-14 09:00:00,59056000,59500000,58002000,58735000,4548.148131,2.6748E+11,58751000
2023-12-15 09:00:00,58727000,58973000,57632000,58028000,3771.61725,2.20131E+11,58302500
2023-12-16 09:00:00,58020000,58562000,57574000,57935000,2546.602555,1.47867E+11,58068000
2023-12-17 09:00:00,57928000,58017000,56700000,56710000,3121.981611,1.79292E+11,57358500
2023-12-18 09:00:00,56710000,58184000,55002000,58130000,9358.518293,5.26899E+11,56593000
2023-12-19 09:00:00,58099000,58944000,57260000,57845000,4742.205852,2.7621E+11,58102000
2023-12-20 09:00:00,57840000,59873000,57580000,59351000,6248.377363,3.67164E+11,58726500
2023-12-21 09:00:00,59350000,60000000,58924000,59479000,4490.297984,2.67069E+11,59462000
2023-12-22 09:00:00,59479000,60419000,59094000,59532000,4790.38514,2.85752E+11,59756500
2023-12-23 09:00:00,59532000,59700000,59000000,59250000,2340.10845,1.38939E+11,59350000
2023-12-24 09:00:00,59249000,59600000,58000000,58002000,3729.33358,2.20017E+11,58800000
2023-12-25 09:00:00,58002000,58659000,57464000,58042000,4687.208892,2.72133E+11,58061500
2023-12-26 09:00:00,58042000,58140000,56349000,57032000,4735.230256,2.70823E+11,57244500
2023-12-27 09:00:00,57032000,58212000,56349000,57920000,3965.842823,2.2701E+11,57280500
2023-12-28 09:00:00,57920000,58468000,56700000,56907000,3958.816736,2.26957E+11,57584000
2023-12-29 09:00:00,56904000,57300000,56000000,56450000,4273.270718,2.41957E+11,56650000
2023-12-30 09:00:00,56450000,57150000,56101000,56639000,2301.724829,1.30137E+11,56625500
2023-12-31 09:00:00,56639000,57437000,56452000,57047000,2308.38316,1.31519E+11,56944500
2024-01-01 09:00:00,57045000,58847000,57045000,58839000,3165.320929,1.82491E+11,57946000
2024-01-02 09:00:00,58839000,60997000,58814000,60206000,8221.198684,4.95039E+11,59905500
2024-01-03 09:00:00,60205000,60799000,54346000,58581000,16310.30693,9.45841E+11,57572500
2024-01-04 09:00:00,58581000,60162000,57319000,59477000,6254.537687,3.66026E+11,58740500
2024-01-05 09:00:00,59477000,59695000,57577000,59351000,4822.389677,2.84352E+11,58636000
2024-01-06 09:00:00,59351000,59518000,58651000,59329000,2482.626233,1.46682E+11,59084500
2024-01-07 09:00:00,59329000,59879000,58630000,59108000,3285.09256,1.95333E+11,59254500
2024-01-08 09:00:00,59105000,63410000,57801000,63010000,11161.48689,6.77313E+11,60605500
2024-01-09 09:00:00,63011000,64385000,60748000,62014000,9882.551287,6.17115E+11,62566500
2024-01-10 09:00:00,62001000,65000000,59730000,63621000,16442.71361,1.02331E+12,62365000
2024-01-11 09:00:00,63621000,66779000,62246000,63550000,14392.35119,9.2398E+11,64512500
2024-01-12 09:00:00,63560000,63820000,58200000,59435000,11517.51602,7.0525E+11,61010000
2024-01-13 09:00:00,59430000,59860000,58174000,58968000,5542.07595,3.26998E+11,59017000
2024-01-14 09:00:00,58968000,59254000,57312000,57391000,3950.547382,2.30963E+11,58283000
2024-01-15 09:00:00,57380000,59340000,57332000,58354000,3967.321808,2.31795E+11,58336000
2024-01-16 09:00:00,58416000,59577000,58169000,59196000,3748.967419,2.20848E+11,58873000
2024-01-17 09:00:00,59218000,59300000,58269000,58776000,2837.33449,1.66685E+11,58784500
2024-01-18 09:00:00,58776000,58900000,56754000,57284000,4268.88384,2.47275E+11,57827000
2024-01-19 09:00:00,57281000,58180000,55935000,57739000,5634.881771,3.19935E+11,57057500
2024-01-20 09:00:00,57738000,57796000,57242000,57517000,2127.464542,1.22466E+11,57519000
2024-01-21 09:00:00,57550000,57942000,57350000,57387000,2003.671582,1.15423E+11,57646000
2024-01-22 09:00:00,57392000,57543000,54659000,54689000,6334.411384,3.54946E+11,56101000
2024-01-23 09:00:00,54689000,55576000,53125000,55389000,7696.965773,4.17612E+11,54350500
2024-01-24 09:00:00,55389000,55850000,54446000,55200000,3615.041713,1.99194E+11,55148000
2024-01-25 09:00:00,55200000,55586000,54760000,55101000,2868.417752,1.58152E+11,55173000
2024-01-26 09:00:00,55101000,58146000,54957000,57503000,5241.711884,2.97209E+11,56551500
2024-01-27 09:00:00,57526000,58189000,57046000,58086000,2217.235851,1.27857E+11,57617500
2024-01-28 09:00:00,58084000,58880000,57400000,57855000,2804.053163,1.63354E+11,58140000
2024-01-29 09:00:00,57855000,59210000,57561000,59101000,3400.582135,1.9847E+11,58385500
2024-01-30 09:00:00,59129000,59863000,58600000,58965000,4111.402795,2.43788E+11,59231500
2024-01-31 09:00:00,58966000,59848000,58221000,58738000,3372.055125,1.98864E+11,59034500
2024-02-01 09:00:00,58730000,59302000,57804000,59150000,2757.180482,1.6106E+11,58553000
2024-02-02 09:00:00,59150000,59531000,58551000,59299000,2278.873158,1.34729E+11,59041000
2024-02-03 09:00:00,59295000,59485000,59120000,59260000,1168.386992,69320649323,59302500
2024-02-04 09:00:00,59262000,59324000,58633000,58811000,1272.474533,75191501973,58978500
2024-02-05 09:00:00,58814000,59800000,58311000,58882000,2801.147225,1.6531E+11,59055500
2024-02-06 09:00:00,58882000,59400000,58650000,59039000,2068.074811,1.21948E+11,59025000
2024-02-07 09:00:00,59020000,60373000,58745000,60232000,4016.912513,2.38382E+11,59559000
2024-02-08 09:00:00,60242000,62200000,60232000,62011000,4403.573216,2.69422E+11,61216000
2024-02-09 09:00:00,62011000,64955000,61717000,63682000,8059.034196,5.12756E+11,63336000
2024-02-10 09:00:00,63682000,64890000,63062000,64549000,3520.614768,2.25319E+11,63976000
2024-02-11 09:00:00,64549000,65500000,64256000,65230000,3675.680433,2.38873E+11,64878000
2024-02-12 09:00:00,65231000,67444000,64887000,67002000,6674.518912,4.41593E+11,66165500
2024-02-13 09:00:00,67002000,67698000,65800000,67309000,6757.732233,4.52458E+11,66749000
2024-02-14 09:00:00,67309000,70300000,66800000,70199000,8040.249489,5.55789E+11,68550000
2024-02-15 09:00:00,70195000,72216000,70190000,71253000,8360.626507,5.96093E+11,71203000
2024-02-16 09:00:00,71253000,72500000,70782000,72128000,4895.530562,3.51584E+11,71641000
2024-02-17 09:00:00,72134000,72267000,69595000,71530000,6239.936815,4.43405E+11,70931000
2024-02-18 09:00:00,71500000,72158000,70669000,71964000,3622.397043,2.58754E+11,71413500
2024-02-19 09:00:00,71968000,72412000,71728000,71755000,3590.539945,2.58719E+11,72070000
2024-02-20 09:00:00,71755000,73100000,71010000,72191000,5210.953758,3.74957E+11,72055000
2024-02-21 09:00:00,72160000,72465000,71100000,72397000,3784.156929,2.71811E+11,71782500
2024-02-22 09:00:00,72397000,72399000,71458000,71601000,2956.432904,2.12442E+11,71928500
2024-02-23 09:00:00,71600000,71835000,70657000,70805000,2937.893622,2.09597E+11,71246000
2024-02-24 09:00:00,70804000,71467000,70542000,71107000,2768.922443,1.96504E+11,71004500
2024-02-25 09:00:00,71107000,71595000,70907000,71256000,1867.428109,1.32977E+11,71251000
2024-02-26 09:00:00,71254000,75000000,70000000,74742000,6152.528499,4.45754E+11,72500000
2024-02-27 09:00:00,74741000,79183000,74554000,78619000,10168.66848,7.89427E+11,76868500
2024-02-28 09:00:00,78621000,88424000,78082000,87634000,19254.09747,1.60584E+12,83253000
2024-02-29 09:00:00,87695000,90000000,85244000,85910000,14269.12684,1.24789E+12,87622000
2024-03-01 09:00:00,85911000,88500000,85910000,87397000,6256.971936,5.45793E+11,87205000
2024-03-02 09:00:00,87397000,87724000,86090000,86383000,5481.662532,4.75836E+11,86907000
2024-03-03 09:00:00,86382000,87993000,85000000,87982000,6017.571686,5.20339E+11,86496500
2024-03-04 09:00:00,87978000,95586000,87302000,95500000,13254.11821,1.2111E+12,91444000
